Vertex1;Vertex2;Cost
132;135;166
314;318;166
429;432;166
490;493;166
288;292;167
540;542;167
136;140;168
180;182;168
227;230;168
275;278;168
281;283;168
468;470;168
514;517;168
588;591;168
755;758;168
808;812;168
232;236;169
519;522;169
529;533;169
5;6;170
294;297;170
115;116;171
198;200;171
251;253;171
511;513;171
694;696;171
821;824;171
894;898;171
81;85;172
100;103;173
128;131;173
249;252;173
276;280;173
299;303;173
716;719;173
750;753;173
849;851;173
143;146;174
367;368;174
782;784;174
64;65;175
374;378;175
732;735;175
789;792;175
123;126;176
151;153;176
289;291;176
493;494;176
658;662;176
89;90;177
203;207;177
237;238;177
359;361;177
457;458;177
482;484;177
499;500;177
144;145;178
163;164;178
298;302;178
452;456;178
519;523;178
186;189;179
18;19;180
485;489;180
486;488;180
648;649;180
811;812;180
215;216;181
370;374;181
21;24;182
174;175;182
550;551;182
590;594;182
783;787;182
147;151;183
360;363;183
542;546;183
713;715;183
855;859;183
887;890;183
111;114;185
287;288;185
333;335;185
662;666;185
745;747;185
825;827;185
127;129;186
667;670;186
6;8;187
73;74;187
209;210;187
453;454;187
721;724;187
824;826;187
894;897;187
143;145;188
758;761;188
137;139;189
509;513;189
618;621;189
619;622;189
679;680;189
858;861;189
218;220;190
337;341;190
534;536;190
13;14;191
190;192;191
569;571;191
586;587;191
816;819;191
833;834;191
875;879;191
283;286;192
352;353;192
395;399;192
449;450;192
474;475;192
476;480;192
528;530;192
883;884;192
199;202;193
256;259;193
276;278;193
15;16;194
609;611;194
56;57;195
92;93;195
100;102;195
627;631;195
738;741;195
113;117;196
116;118;196
390;391;196
426;429;196
1;3;197
233;235;197
431;435;197
715;718;197
108;110;198
496;497;198
4;6;199
751;755;199
838;839;199
9;12;200
335;336;200
181;184;201
291;295;201
567;569;201
662;663;201
868;870;201
37;39;202
46;47;202
810;812;202
248;251;203
271;275;203
619;620;203
817;820;203
26;28;204
607;609;204
422;423;205
462;465;205
559;560;205
559;563;205
586;590;205
611;612;205
706;707;205
853;854;205
21;23;206
73;77;206
259;260;206
336;340;206
585;587;206
761;764;206
797;801;206
486;489;208
209;212;209
469;473;209
493;495;209
549;553;210
788;789;210
303;304;211
389;392;211
869;871;211
874;875;211
238;240;212
402;405;212
510;512;212
573;574;212
577;579;212
638;639;212
862;865;212
871;874;212
295;297;213
361;364;213
748;749;213
212;213;214
316;317;214
633;635;214
62;63;215
122;126;215
205;206;215
112;115;216
153;155;216
159;162;216
359;363;216
882;886;216
34;37;217
562;566;217
266;268;218
455;458;218
867;868;218
881;885;218
414;417;219
889;891;219
102;104;220
334;335;220
553;555;220
729;731;220
54;55;221
247;251;221
357;360;221
631;634;221
682;685;221
13;17;222
136;138;222
495;498;222
556;557;222
37;38;223
279;280;224
560;561;224
661;664;224
739;742;224
789;793;224
3;7;225
781;783;225
225;227;226
667;671;226
745;748;226
652;655;227
500;501;228
124;125;229
8;10;230
55;59;231
332;334;231
66;70;232
492;495;232
30;32;233
439;440;233
596;597;233
839;841;233
259;261;234
359;362;236
426;428;236
455;459;236
770;773;236
835;836;236
95;97;237
248;250;237
702;704;237
709;710;237
29;32;238
257;261;238
264;266;238
432;433;238
166;168;239
305;308;239
347;350;239
548;550;239
550;552;239
811;814;239
170;172;240
304;306;240
313;314;240
423;424;240
827;829;240
51;53;241
65;69;241
425;426;241
79;80;242
677;678;242
176;179;243
224;228;243
235;238;243
413;415;243
511;512;244
621;622;244
355;358;245
646;650;245
10;12;246
32;33;246
148;149;246
520;524;246
546;549;246
735;736;246
882;884;246
84;88;247
423;426;247
498;501;247
580;582;247
795;798;247
655;659;248
888;892;248
187;189;249
230;231;249
596;600;249
670;674;249
755;759;249
254;258;250
315;316;250
794;795;250
29;31;251
194;197;251
389;390;251
446;450;251
372;375;252
374;375;252
445;449;253
744;748;253
841;845;253
200;204;254
255;256;254
792;796;254
364;365;255
681;684;255
847;849;255
96;98;256
108;111;256
218;222;256
565;568;256
693;696;256
718;721;256
768;769;256
91;95;257
244;246;257
350;351;257
692;693;257
879;881;257
566;568;258
178;182;259
787;791;259
461;463;260
699;703;260
824;828;260
507;511;261
644;646;262
477;479;263
788;790;263
470;474;264
177;180;265
671;673;265
12;15;266
894;896;266
28;32;267
221;223;267
280;282;267
708;711;267
47;49;268
70;72;269
141;143;269
447;450;270
726;729;270
736;740;270
82;83;272
133;134;272
322;324;272
632;635;272
810;813;272
864;866;272
169;171;273
181;183;273
94;98;274
482;486;274
260;263;275
267;269;275
441;445;275
36;39;276
723;724;276
849;850;276
877;881;276
357;358;278
399;402;278
777;779;278
801;803;280
378;380;281
401;403;281
483;487;282
725;728;282
96;97;283
596;599;283
704;707;283
814;816;283
23;25;284
208;211;284
466;468;284
578;582;284
820;823;284
162;163;286
417;418;286
583;587;286
277;279;287
693;695;287
98;100;288
578;579;289
599;603;289
605;609;289
109;110;290
202;205;290
226;227;290
365;368;290
649;652;290
459;462;291
796;797;291
409;411;292
833;836;292
682;683;293
463;464;294
743;746;295
761;765;295
106;108;296
205;207;297
335;338;297
729;732;297
170;174;298
353;355;298
369;372;298
568;569;298
859;862;298
515;516;300
711;715;300
781;782;300
842;844;300
646;647;301
78;80;302
195;196;302
438;442;303
682;686;303
564;567;304
587;589;304
127;128;305
157;159;305
523;526;305
543;545;305
798;802;305
116;119;306
325;326;307
407;411;307
489;490;307
758;760;308
883;887;308
340;344;311
176;178;312
685;688;312
483;486;313
734;738;313
773;777;313
857;861;313
7;11;314
341;345;314
346;348;314
608;609;314
680;684;314
285;286;316
230;234;317
650;652;318
899;900;318
284;287;319
772;774;319
206;210;320
615;617;321
34;35;322
829;833;322
595;598;323
687;689;324
326;329;325
124;128;326
270;273;326
722;725;326
765;767;326
164;168;327
407;410;327
260;264;328
105;109;329
107;111;331
700;701;331
897;900;332
307;310;333
54;57;334
780;783;334
512;516;335
650;651;335
85;86;336
326;328;336
658;659;336
840;844;337
547;548;339
41;45;341
775;777;341
227;228;342
674;678;342
193;194;343
517;521;344
194;198;346
491;492;346
856;860;347
230;233;348
377;378;348
148;150;349
766;769;349
438;439;350
568;570;350
637;640;350
2;5;351
292;296;351
160;164;353
166;167;353
372;373;353
602;605;355
765;768;355
86;87;356
668;672;356
437;439;357
465;469;357
705;709;357
612;616;358
173;174;359
297;300;359
223;226;360
283;284;360
456;457;361
843;847;361
190;193;362
324;326;364
379;381;364
420;424;364
779;782;364
130;132;365
697;699;366
653;657;367
796;800;370
893;895;370
508;510;371
541;542;371
343;347;372
518;521;372
347;349;374
592;594;374
381;382;376
464;466;378
521;525;378
604;606;378
634;638;380
301;304;381
338;342;381
419;422;381
775;778;381
39;41;384
37;40;385
406;409;391
698;699;391
253;257;392
312;316;395
545;547;396
374;376;399
756;760;399
703;704;400
630;631;401
263;265;402
44;45;404
219;223;404
44;46;405
408;410;408
844;847;410
351;354;413
382;383;413
299;300;414
808;809;415
862;863;415
323;327;419
73;75;421
387;389;423
60;61;426
798;799;426
70;71;427
830;834;434
527;529;437
612;613;437
200;201;439
805;807;440
725;727;441
860;864;441
54;58;446
861;864;447
641;645;449
639;642;452
690;693;457
451;452;458
603;607;459
158;161;462
578;581;463
643;647;463
311;313;464
640;643;465
460;461;467
782;785;471
481;482;474
806;808;474
436;437;480
554;556;482
695;697;486
410;412;487
506;509;490
319;323;491
503;507;491
59;61;493
156;159;502
32;36;503
52;55;503
271;274;512
597;601;514
640;642;527
823;826;550
616;619;567
40;43;571
501;505;591
39;42;609
Total cost of making SpanningTree: 206433
